ligand_name,smiles,smiles_duplicate,receptor_family,receptor,receptor_subtype,bias_category,bias_pathway,reference_ligand,assay_1,assay_2,publication_title,author,doi,pmid,year,molecular_weight,logp,hba,hbd,rings,tpsa
Paynantheine,CO/C=C([C@H]1C[C@H]2C3=C(CCN2C[C@@H]1C=C)C4=C(N3)C=CC=C4OC)/C(=O)OC,CO/C=C([C@H]1C[C@H]2C3=C(CCN2C[C@@H]1C=C)C4=C(N3)C=CC=C4OC)/C(=O)OC,Peptide,Opioid receptor,κ receptor,G protein,Gi / β-Arr,"U50,488",cAMP,β-Arrestin-recruitment,G protein-biased kratom-alkaloids and synthetic carfentanil-amide opioids as potential treatments for alcohol use disorder,"Gutridge,A",10.1111/bph.14913,31705528,2020,396.48,3.6,5,1,4,63.78
MP102,CCC(N(C1(C(NC2CCCCCC2)=O)CCN(CCC3=CC=CC=C3)CC1)C4=CC=CC=C4)=O,CCC(N(C1(C(NC2CCCCCC2)=O)CCN(CCC3=CC=CC=C3)CC1)C4=CC=CC=C4)=O,Peptide,Opioid receptor,κ receptor,G protein,Gi / β-Arr,"U50,488",cAMP,β-Arrestin-recruitment,G protein-biased kratom-alkaloids and synthetic carfentanil-amide opioids as potential treatments for alcohol use disorder,"Gutridge,A",10.1111/bph.14913,31705528,2020,475.67,5.34,3,1,4,52.65
EG-018,CCCCCN1C2=C(C=C(C=C2)C(=O)C3=CC=CC4=CC=CC=C43)C5=CC=CC=C51,CCCCCN1C2=C(C=C(C=C2)C(=O)C3=CC=CC4=CC=CC=C43)C5=CC=CC=C51,Peptide,Opioid receptor,κ receptor,G protein,Gi / β-Arr,"U50,488",cAMP,β-Arrestin-recruitment,G protein-biased kratom-alkaloids and synthetic carfentanil-amide opioids as potential treatments for alcohol use disorder,"Gutridge,A",10.1111/bph.14913,31705528,2020,391.51,7.36,2,0,5,22.0
5F-APINACA,C1C2CC3CC1CC(C2)(C3)NC(=O)C4=NN(C5=CC=CC=C54)CCCCCF,C1C2CC3CC1CC(C2)(C3)NC(=O)C4=NN(C5=CC=CC=C54)CCCCCF,Peptide,Opioid receptor,κ receptor,G protein,Gi / β-Arr,"U50,488",cAMP,β-Arrestin-recruitment,G protein-biased kratom-alkaloids and synthetic carfentanil-amide opioids as potential treatments for alcohol use disorder,"Gutridge,A",10.1111/bph.14913,31705528,2020,383.51,4.87,3,1,6,46.92
Speciogynine,CCC1CN2CCC3=C([C@@H]2C[C@@H]1/C(=COC)/C(=O)OC)NC4=C3C(=CC=C4)OC,CCC1CN2CCC3=C([C@@H]2C[C@@H]1/C(=COC)/C(=O)OC)NC4=C3C(=CC=C4)OC,Peptide,Opioid receptor,κ receptor,G protein,Gi / β-Arr,"U50,488",cAMP,β-Arrestin-recruitment,G protein-biased kratom-alkaloids and synthetic carfentanil-amide opioids as potential treatments for alcohol use disorder,"Gutridge,A",10.1111/bph.14913,31705528,2020,398.5,3.82,5,1,4,63.78
Buprenorphine,OC1=CC=C2C3=C1O[C@@H]4[C@@]35[C@]([C@@H](C2)N(CC6CC6)CC5)(CC7)C[C@H]([C@](C(C)(C)C)(C)O)[C@@]47OC,OC1=CC=C2C3=C1O[C@@H]4[C@@]35[C@]([C@@H](C2)N(CC6CC6)CC5)(CC7)C[C@H]([C@](C(C)(C)C)(C)O)[C@@]47OC,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,Morphine,cAMP,β-Arrestin-recruitment,"Structure-activity relationships and discovery of a G protein biased μ opioid receptor ligand,[(3-methoxythiophen-2-yl)methyl]({2-[(9R)-9-(pyridin-2-yl)-6-oxaspiro-[4.5]decan-9-yl]ethyl})amine (TRV130), for the treatment of acute severe pain","Chen,XT",10.1021/jm4010829,24063433,2013,467.65,4.41,5,2,8,62.16
2-[({2-[4-(4-Methylphenyl)oxan-4-yl]ethyl}amino)methyl]phenol,OC1=CC=CC=C1CNCCC2(CCOCC2)C3=CC=C(C)C=C3,OC1=CC=CC=C1CNCCC2(CCOCC2)C3=CC=C(C)C=C3,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,Morphine,cAMP,β-Arrestin-recruitment,"Structure-activity relationships and discovery of a G protein biased μ opioid receptor ligand,[(3-methoxythiophen-2-yl)methyl]({2-[(9R)-9-(pyridin-2-yl)-6-oxaspiro-[4.5]decan-9-yl]ethyl})amine (TRV130), for the treatment of acute severe pain","Chen,XT",10.1021/jm4010829,24063433,2013,325.45,3.93,3,2,3,41.49
"2-[({2-[4-(4-Fluorophenyl)-2,2-dimethyloxan-4-yl]ethyl}amino)-methyl]phenol",FC1=CC=C(C2(CCNCC3=CC=CC=C3O)CC(C)(C)OCC2)C=C1,FC1=CC=C(C2(CCNCC3=CC=CC=C3O)CC(C)(C)OCC2)C=C1,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,Morphine,cAMP,β-Arrestin-recruitment,"Structure-activity relationships and discovery of a G protein biased μ opioid receptor ligand,[(3-methoxythiophen-2-yl)methyl]({2-[(9R)-9-(pyridin-2-yl)-6-oxaspiro-[4.5]decan-9-yl]ethyl})amine (TRV130), for the treatment of acute severe pain","Chen,XT",10.1021/jm4010829,24063433,2013,357.47,4.54,3,2,3,41.49
{2-[(9R)-9-(4-Fluorophenyl)-6-oxaspiro[4.5]decan-9-yl]ethyl}-[(1S)-1-phenylethyl]amine,FC1=CC=C([C@@]2(CCN[C@@H](C)C3=CC=CC=C3)CC4(CCCC4)OCC2)C=C1,FC1=CC=C([C@@]2(CCN[C@@H](C)C3=CC=CC=C3)CC4(CCCC4)OCC2)C=C1,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,Morphine,cAMP,β-Arrestin-recruitment,"Structure-activity relationships and discovery of a G protein biased μ opioid receptor ligand,[(3-methoxythiophen-2-yl)methyl]({2-[(9R)-9-(pyridin-2-yl)-6-oxaspiro-[4.5]decan-9-yl]ethyl})amine (TRV130), for the treatment of acute severe pain","Chen,XT",10.1021/jm4010829,24063433,2013,381.54,5.93,2,1,4,21.26
{2-[(9R)-9-(4-Fluorophenyl)-6-oxaspiro[4.5]decan-9-yl]ethyl}-[(1R)-1-phenylethyl]amine,FC1=CC=C([C@@]2(CCN[C@H](C)C3=CC=CC=C3)CC4(CCCC4)OCC2)C=C1,FC1=CC=C([C@@]2(CCN[C@H](C)C3=CC=CC=C3)CC4(CCCC4)OCC2)C=C1,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,Morphine,cAMP,β-Arrestin-recruitment,"Structure-activity relationships and discovery of a G protein biased μ opioid receptor ligand,[(3-methoxythiophen-2-yl)methyl]({2-[(9R)-9-(pyridin-2-yl)-6-oxaspiro-[4.5]decan-9-yl]ethyl})amine (TRV130), for the treatment of acute severe pain","Chen,XT",10.1021/jm4010829,24063433,2013,381.54,5.93,2,1,4,21.26
{2-[(9R)-9-(4-Fluorophenyl)-6-oxaspiro[4.5]decan-9-yl]ethyl}(2-phenylpropan-2-yl)amine,FC1=CC=C([C@@]2(CCNC(C)(C)C3=CC=CC=C3)CC4(CCCC4)OCC2)C=C1,FC1=CC=C([C@@]2(CCNC(C)(C)C3=CC=CC=C3)CC4(CCCC4)OCC2)C=C1,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,Morphine,cAMP,β-Arrestin-recruitment,"Structure-activity relationships and discovery of a G protein biased μ opioid receptor ligand,[(3-methoxythiophen-2-yl)methyl]({2-[(9R)-9-(pyridin-2-yl)-6-oxaspiro-[4.5]decan-9-yl]ethyl})amine (TRV130), for the treatment of acute severe pain","Chen,XT",10.1021/jm4010829,24063433,2013,395.56,6.1,2,1,4,21.26
[(2-Chlorophenyl)methyl]({2-[(9R)-9-(pyridin-2-yl)-6-oxaspiro-[4.5]decan-9-yl]ethyl})amine,ClC1=CC=CC=C1CNCC[C@@]2(CC3(CCCC3)OCC2)C4=NC=CC=C4,ClC1=CC=CC=C1CNCC[C@@]2(CC3(CCCC3)OCC2)C4=NC=CC=C4,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,Morphine,cAMP,β-Arrestin-recruitment,"Structure-activity relationships and discovery of a G protein biased μ opioid receptor ligand,[(3-methoxythiophen-2-yl)methyl]({2-[(9R)-9-(pyridin-2-yl)-6-oxaspiro-[4.5]decan-9-yl]ethyl})amine (TRV130), for the treatment of acute severe pain","Chen,XT",10.1021/jm4010829,24063433,2013,384.95,5.28,3,1,4,34.15
{2-[(9R)-9-(Pyridin-2-yl)-6-oxaspiro[4.5]decan-9-yl]ethyl}(pyridin-2-ylmethyl)amine,C1([C@@]2(CCNCC3=NC=CC=C3)CC4(CCCC4)OCC2)=CC=CC=N1,C1([C@@]2(CCNCC3=NC=CC=C3)CC4(CCCC4)OCC2)=CC=CC=N1,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,Morphine,cAMP,β-Arrestin-recruitment,"Structure-activity relationships and discovery of a G protein biased μ opioid receptor ligand,[(3-methoxythiophen-2-yl)methyl]({2-[(9R)-9-(pyridin-2-yl)-6-oxaspiro-[4.5]decan-9-yl]ethyl})amine (TRV130), for the treatment of acute severe pain","Chen,XT",10.1021/jm4010829,24063433,2013,351.49,4.02,4,1,4,47.04
{2-[(9R)-9-(Pyridin-2-yl)-6-oxaspiro[4.5]decan-9-yl]ethyl}(pyridin-3-ylmethyl)amine,C1([C@@]2(CCNCC3=CC=CN=C3)CC4(CCCC4)OCC2)=NC=CC=C1,C1([C@@]2(CCNCC3=CC=CN=C3)CC4(CCCC4)OCC2)=NC=CC=C1,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,Morphine,cAMP,β-Arrestin-recruitment,"Structure-activity relationships and discovery of a G protein biased μ opioid receptor ligand,[(3-methoxythiophen-2-yl)methyl]({2-[(9R)-9-(pyridin-2-yl)-6-oxaspiro-[4.5]decan-9-yl]ethyl})amine (TRV130), for the treatment of acute severe pain","Chen,XT",10.1021/jm4010829,24063433,2013,351.49,4.02,4,1,4,47.04
{2-[(9R)-9-(Pyridin-2-yl)-6-oxaspiro[4.5]decan-9-yl]ethyl}(pyridin-4-ylmethyl)amine,C1([C@@]2(CCNCC3=CC=NC=C3)CC4(CCCC4)OCC2)=NC=CC=C1,C1([C@@]2(CCNCC3=CC=NC=C3)CC4(CCCC4)OCC2)=NC=CC=C1,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,Morphine,cAMP,β-Arrestin-recruitment,"Structure-activity relationships and discovery of a G protein biased μ opioid receptor ligand,[(3-methoxythiophen-2-yl)methyl]({2-[(9R)-9-(pyridin-2-yl)-6-oxaspiro-[4.5]decan-9-yl]ethyl})amine (TRV130), for the treatment of acute severe pain","Chen,XT",10.1021/jm4010829,24063433,2013,351.49,4.02,4,1,4,47.04
(Pyrazin-2-ylmethyl)({2-[(9R)-9-(pyridin-2-yl)-6-oxaspiro[4.5]-decan-9-yl]ethyl})amine,C1([C@@]2(CCNCC3=CN=CC=N3)CC4(CCCC4)OCC2)=NC=CC=C1,C1([C@@]2(CCNCC3=CN=CC=N3)CC4(CCCC4)OCC2)=NC=CC=C1,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,Morphine,cAMP,β-Arrestin-recruitment,"Structure-activity relationships and discovery of a G protein biased μ opioid receptor ligand,[(3-methoxythiophen-2-yl)methyl]({2-[(9R)-9-(pyridin-2-yl)-6-oxaspiro-[4.5]decan-9-yl]ethyl})amine (TRV130), for the treatment of acute severe pain","Chen,XT",10.1021/jm4010829,24063433,2013,352.48,3.41,5,1,4,59.93
(Cyclopentylmethyl)({2-[(9R)-9-(pyridin-2-yl)-6-oxaspiro[4.5]-decan-9-yl]ethyl})amine,C1([C@@]2(CCNCC3CCCC3)CC4(CCCC4)OCC2)=NC=CC=C1,C1([C@@]2(CCNCC3CCCC3)CC4(CCCC4)OCC2)=NC=CC=C1,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,Morphine,cAMP,β-Arrestin-recruitment,"Structure-activity relationships and discovery of a G protein biased μ opioid receptor ligand,[(3-methoxythiophen-2-yl)methyl]({2-[(9R)-9-(pyridin-2-yl)-6-oxaspiro-[4.5]decan-9-yl]ethyl})amine (TRV130), for the treatment of acute severe pain","Chen,XT",10.1021/jm4010829,24063433,2013,342.53,4.61,3,1,4,34.15
[(3-Methylthiophen-2-yl)methyl]({2-[(9R)-9-(pyridin-2-yl)-6-oxaspiro[4.5]decan-9-yl]ethyl}) amine,CC1=C(CC(C[C@@]2(CC3(CCCC3)OCC2)C4=NC=CC=C4)N)SC=C1,CC1=C(CC(C[C@@]2(CC3(CCCC3)OCC2)C4=NC=CC=C4)N)SC=C1,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,Morphine,cAMP,β-Arrestin-recruitment,"Structure-activity relationships and discovery of a G protein biased μ opioid receptor ligand,[(3-methoxythiophen-2-yl)methyl]({2-[(9R)-9-(pyridin-2-yl)-6-oxaspiro-[4.5]decan-9-yl]ethyl})amine (TRV130), for the treatment of acute severe pain","Chen,XT",10.1021/jm4010829,24063433,2013,370.56,4.77,4,1,4,48.14
[(5-Methylthiophen-2-yl)methyl]({2-[(9R)-9-(pyridin-2-yl)-6-oxaspiro[4.5]decan-9-yl]ethyl}) amine,CC1=CC=C(CC(C[C@@]2(CC3(CCCC3)OCC2)C4=NC=CC=C4)N)S1,CC1=CC=C(CC(C[C@@]2(CC3(CCCC3)OCC2)C4=NC=CC=C4)N)S1,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,Morphine,cAMP,β-Arrestin-recruitment,"Structure-activity relationships and discovery of a G protein biased μ opioid receptor ligand,[(3-methoxythiophen-2-yl)methyl]({2-[(9R)-9-(pyridin-2-yl)-6-oxaspiro-[4.5]decan-9-yl]ethyl})amine (TRV130), for the treatment of acute severe pain","Chen,XT",10.1021/jm4010829,24063433,2013,370.56,4.77,4,1,4,48.14
Oliceridine,COC1=C(CNCC[C@@]2(CC3(CCCC3)OCC2)C4=NC=CC=C4)SC=C1,COC1=C(CNCC[C@@]2(CC3(CCCC3)OCC2)C4=NC=CC=C4)SC=C1,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,Morphine,cAMP,β-Arrestin-recruitment,"Structure-activity relationships and discovery of a G protein biased μ opioid receptor ligand,[(3-methoxythiophen-2-yl)methyl]({2-[(9R)-9-(pyridin-2-yl)-6-oxaspiro-[4.5]decan-9-yl]ethyl})amine (TRV130), for the treatment of acute severe pain","Chen,XT",10.1021/jm4010829,24063433,2013,386.56,4.69,5,1,4,43.38
Herkinorin,O=C([C@H]1[C@@](C2)(C)[C@@H]3[C@](CC1)(C)[C@@H](C[C@@H](C3=O)OC(C4=CC=CC=C4)=O)C(OC)=O)O[C@@H]2C5=COC=C5,O=C([C@H]1[C@@](C2)(C)[C@@H]3[C@](CC1)(C)[C@@H](C[C@@H](C3=O)OC(C4=CC=CC=C4)=O)C(OC)=O)O[C@@H]2C5=COC=C5,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,DAMGO,GTPγS,β-Arrestin-recruitment,An opioid agonist that does not induce mu-opioid receptor-arrestin interactions or receptor internalization,"Groer,CE",10.1124/mol.106.028258,17090705,2007,494.54,4.29,8,0,5,109.11
1-(1-(4-Bromo-2-fluorobenzyl)piperidin-4-yl)-1H-benzo[d]imidazol-2(3H)-one,BrC1=CC=C(CN2CCC(CC2)N3C(NC4=CC=CC=C43)=O)C(F)=C1,BrC1=CC=C(CN2CCC(CC2)N3C(NC4=CC=CC=C43)=O)C(F)=C1,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,DAMGO,GTPγS,β-Arrestin-recruitment,Optimization of a Series of Mu Opioid Receptor (MOR) Agonists with High G Protein Signaling Bias,"Kennedy,NM",10.1021/acs.jmedchem.8b01136,30199635,2018,404.28,4.07,3,1,4,41.03
1-(1-(1-(4-Bromo-2-fluorophenyl)ethyl)piperidin-4-yl)-1H-benzo[d]imidazol-2(3H)-one,BrC1=CC=C(C(C)N2CCC(CC2)N3C(NC4=CC=CC=C43)=O)C(F)=C1,BrC1=CC=C(C(C)N2CCC(CC2)N3C(NC4=CC=CC=C43)=O)C(F)=C1,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,DAMGO,GTPγS,β-Arrestin-recruitment,Optimization of a Series of Mu Opioid Receptor (MOR) Agonists with High G Protein Signaling Bias,"Kennedy,NM",10.1021/acs.jmedchem.8b01136,30199635,2018,418.31,4.63,3,1,4,41.03
5-Chloro-1-(1-(4-bromo-2-fluorobenzyl)piperidin-4-yl)-1H-benzo[d]imidazol-2(3H)-one,BrC1=CC=C(CN2CCC(CC2)N3C(NC4=CC(Cl)=CC=C43)=O)C(F)=C1,BrC1=CC=C(CN2CCC(CC2)N3C(NC4=CC(Cl)=CC=C43)=O)C(F)=C1,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,DAMGO,GTPγS,β-Arrestin-recruitment,Optimization of a Series of Mu Opioid Receptor (MOR) Agonists with High G Protein Signaling Bias,"Kennedy,NM",10.1021/acs.jmedchem.8b01136,30199635,2018,438.73,4.72,3,1,4,41.03
"4,6-Dichloro-1-(1-(4-bromo-2-fluorobenzyl)piperidin-4-yl)-1H-benzo[d]imidazol-2(3H)-one",BrC1=CC=C(CN2CCC(CC2)N3C(NC4=C(C=C(C=C34)Cl)Cl)=O)C(F)=C1,BrC1=CC=C(CN2CCC(CC2)N3C(NC4=C(C=C(C=C34)Cl)Cl)=O)C(F)=C1,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,DAMGO,GTPγS,β-Arrestin-recruitment,Optimization of a Series of Mu Opioid Receptor (MOR) Agonists with High G Protein Signaling Bias,"Kennedy,NM",10.1021/acs.jmedchem.8b01136,30199635,2018,473.17,5.38,3,1,4,41.03
"5,6-Dichloro-1-(1-(4-bromo-2-fluorobenzyl)piperidin-4-yl)-1H-benzo[d]imidazol-2(3H)-one",BrC1=CC=C(CN2CCC(CC2)N3C(NC4=CC(Cl)=C(Cl)C=C43)=O)C(F)=C1,BrC1=CC=C(CN2CCC(CC2)N3C(NC4=CC(Cl)=C(Cl)C=C43)=O)C(F)=C1,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,DAMGO,GTPγS,β-Arrestin-recruitment,Optimization of a Series of Mu Opioid Receptor (MOR) Agonists with High G Protein Signaling Bias,"Kennedy,NM",10.1021/acs.jmedchem.8b01136,30199635,2018,473.17,5.38,3,1,4,41.03
"4,5,7-Trichloro-1-(1-(4-bromo-2-fluorobenzyl)piperidin-4-yl)-1H-benzo[d]imidazol-2(3H)-one",BrC1=CC=C(CN2CCC(CC2)N3C(NC4=C(C(Cl)=CC(Cl)=C34)Cl)=O)C(F)=C1,BrC1=CC=C(CN2CCC(CC2)N3C(NC4=C(C(Cl)=CC(Cl)=C34)Cl)=O)C(F)=C1,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,DAMGO,GTPγS,β-Arrestin-recruitment,Optimization of a Series of Mu Opioid Receptor (MOR) Agonists with High G Protein Signaling Bias,"Kennedy,NM",10.1021/acs.jmedchem.8b01136,30199635,2018,507.62,6.03,3,1,4,41.03
"5,6-Dichloro-1-(1-(4-bromobenzyl)piperidin-4-yl)-1H-benzo[d]imidazol-2(3H)-one",BrC1=CC=C(CN2CCC(CC2)N3C(NC4=CC(Cl)=C(Cl)C=C43)=O)C=C1,BrC1=CC=C(CN2CCC(CC2)N3C(NC4=CC(Cl)=C(Cl)C=C43)=O)C=C1,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,DAMGO,GTPγS,β-Arrestin-recruitment,Optimization of a Series of Mu Opioid Receptor (MOR) Agonists with High G Protein Signaling Bias,"Kennedy,NM",10.1021/acs.jmedchem.8b01136,30199635,2018,455.18,5.24,3,1,4,41.03
Mitragynine,CC[C@H](C1)[C@@H](C(C(OC)=O)=COC)C[C@@H]2N1CCC3=C2NC4=C3C(OC)=CC=C4,CC[C@H](C1)[C@@H](C(C(OC)=O)=COC)C[C@@H]2N1CCC3=C2NC4=C3C(OC)=CC=C4,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,DAMGO,BRET,β-Arrestin-recruitment,Synthetic and Receptor Signaling Explorations of the Mitragyna Alkaloids: Mitragynine as an Atypical Molecular Framework for Opioid Receptor Modulators,"Kruegel,AC",10.1021/jacs.6b00360,27192616,2016,398.5,3.83,5,1,4,63.79
7-hydroxymitragynine,O[C@]1(CCN2[C@H]3C[C@H](C(C(OC)=O)=COC)[C@H](CC)C2)C3=NC4=C1C(OC)=CC=C4,O[C@]1(CCN2[C@H]3C[C@H](C(C(OC)=O)=COC)[C@H](CC)C2)C3=NC4=C1C(OC)=CC=C4,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,DAMGO,BRET,β-Arrestin-recruitment,Synthetic and Receptor Signaling Explorations of the Mitragyna Alkaloids: Mitragynine as an Atypical Molecular Framework for Opioid Receptor Modulators,"Kruegel,AC",10.1021/jacs.6b00360,27192616,2016,414.5,2.79,7,1,4,80.59
PZM21,O=C(NC[C@H](CC1=CC=C(C=C1)O)N(C)C)N[C@@H](C)CC2=CSC=C2,O=C(NC[C@H](CC1=CC=C(C=C1)O)N(C)C)N[C@@H](C)CC2=CSC=C2,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,DAMGO,cAMP,β-Arrestin-recruitment,Structure-based discovery of opioid analgesics with reduced side effects,"Manglik,A",10.1038/nature19112,27533032,2016,361.51,2.86,4,3,2,64.6
1-[(R)-2-(Dimethylamino)-3-phenylpropyl]-3-[(RS)-1-(thiophen-3-yl)propan-2-yl]urea,O=C(NC[C@@H](CC1=CC=CC=C1)N(C)C)NC(C)CC2=CSC=C2,O=C(NC[C@@H](CC1=CC=CC=C1)N(C)C)NC(C)CC2=CSC=C2,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,DAMGO,cAMP,β-Arrestin-recruitment,Structure-based discovery of opioid analgesics with reduced side effects,"Manglik,A",10.1038/nature19112,27533032,2016,345.51,3.15,3,2,2,44.37
F-81,FC(C1=CC=C(C=C1)C[C@@H]2NC([C@H](NC([C@H](N)CC3=C(C=C(C=C3C)O)C)=O)CCCCNC(C[C@H](NC([C@H](CC4=CC=CC=C4)CC2=O)=O)C(N)=O)=O)=O)(F)F,FC(C1=CC=C(C=C1)C[C@@H]2NC([C@H](NC([C@H](N)CC3=C(C=C(C=C3C)O)C)=O)CCCCNC(C[C@H](NC([C@H](CC4=CC=CC=C4)CC2=O)=O)C(N)=O)=O)=O)(F)F,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,Endomorphin-2,BRET,BRET,Cyclopeptide Dmt-[D-Lys-p-CF 3 -Phe-Phe-Asp]NH 2 ; a novel G protein-biased agonist of the mu opioid receptor,"Piekielna-Ciesielska,J",10.1016/j.peptides.2017.11.020,29196181,2018,794.87,2.59,8,7,4,222.81
KGFF03,OC1=CC(C)=C(CC(C(NC(CCCNC(N)=N)C(NC2C(N(CCC(NC(CCCNC(N)=N)C(NC(CC3=CC=CC=C3)C(N)=O)=O)=O)CC4=CC=CC=C4C2)=O)=O)=O)N)C(C)=C1,OC1=CC(C)=C(CC(C(NC(CCCNC(N)=N)C(NC2C(N(CCC(NC(CCCNC(N)=N)C(NC(CC3=CC=CC=C3)C(N)=O)=O)=O)CC4=CC=CC=C4C2)=O)=O)=O)N)C(C)=C1,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,DPDPE,cAMP,β-Arrestin-recruitment,A bifunctional-biased mu-opioid agonist–neuropeptide FF receptor antagonist as analgesic with improved acute and chronic side effects,"Rochelle,AD",10.1097/j.pain.0000000000001262,29708942,2018,898.08,-0.95,10,13,4,349.85
KGFF09,NOCCCC(C(NC(CC1=CC=CC=C1)C(N)=O)=O)NC(CCN2C(C(CC3=CC=CC=C3C2)NC(C(CCCNC(N)=N)NC(C(CC4=C(C)C=C(O)C=C4C)N)=O)=O)=O)=O,NOCCCC(C(NC(CC1=CC=CC=C1)C(N)=O)=O)NC(CCN2C(C(CC3=CC=CC=C3C2)NC(C(CCCNC(N)=N)NC(C(CC4=C(C)C=C(O)C=C4C)N)=O)=O)=O)=O,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,DPDPE,cAMP,β-Arrestin-recruitment,A bifunctional-biased mu-opioid agonist–neuropeptide FF receptor antagonist as analgesic with improved acute and chronic side effects,"Rochelle,AD",10.1097/j.pain.0000000000001262,29708942,2018,872.04,-0.55,11,11,4,323.2
SR-15098,ClC1=C(Cl)C=C(N(C(N2)=O)C3CCN(CC3)C(C)C4=C(F)C=C(Cl)C=C4)C2=C1,ClC1=C(Cl)C=C(N(C(N2)=O)C3CCN(CC3)C(C)C4=C(F)C=C(Cl)C=C4)C2=C1,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,DAMGO,GTPγS,β-Arrestin-recruitment,Bias Factor and Therapeutic Window Correlate to Predict Safer Opioid Analgesics,"Schmid,CL",10.1016/j.cell.2017.10.035,29149605,2017,442.75,5.83,3,1,4,41.03
SR-15099,ClC1=C(Cl)C=C(N(C(N2)=O)C3CCN(CC3)C([H])C4=CC=C(Br)C=C4)C2=C1,ClC1=C(Cl)C=C(N(C(N2)=O)C3CCN(CC3)C([H])C4=CC=C(Br)C=C4)C2=C1,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,DAMGO,GTPγS,β-Arrestin-recruitment,Bias Factor and Therapeutic Window Correlate to Predict Safer Opioid Analgesics,"Schmid,CL",10.1016/j.cell.2017.10.035,29149605,2017,455.18,5.24,3,1,4,41.03
SR-17018,ClC1=C(Cl)C=C(N(C(N2)=O)C3CCN(CC3)C([H])C4=CC=C(Cl)C=C4)C2=C1,ClC1=C(Cl)C=C(N(C(N2)=O)C3CCN(CC3)C([H])C4=CC=C(Cl)C=C4)C2=C1,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,DAMGO,GTPγS,β-Arrestin-recruitment,Bias Factor and Therapeutic Window Correlate to Predict Safer Opioid Analgesics,"Schmid,CL",10.1016/j.cell.2017.10.035,29149605,2017,410.73,5.13,3,1,4,41.03
SR-14969,ClC1=C(C=C2N(C3CCN(C(C4=C(C=C(C=C4)Cl)F)C)CC3)C(NC2=C1)=O)Cl,ClC1=C(C=C2N(C3CCN(C(C4=C(C=C(C=C4)Cl)F)C)CC3)C(NC2=C1)=O)Cl,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,DAMGO,GTPγS,β-Arrestin-recruitment,Bias Factor and Therapeutic Window Correlate to Predict Safer Opioid Analgesics,"Schmid,CL",10.1016/j.cell.2017.10.035,29149605,2017,442.75,5.83,3,1,4,41.03
SR-14968,ClC1=C(C=C2N(C3CCN(C(C4=CC=C(C=C4)Br)C)CC3)C(NC2=C1)=O)Cl,ClC1=C(C=C2N(C3CCN(C(C4=CC=C(C=C4)Br)C)CC3)C(NC2=C1)=O)Cl,Peptide,Opioid receptor,μ receptor,G protein,Gi / β-Arr,DAMGO,GTPγS,β-Arrestin-recruitment,Bias Factor and Therapeutic Window Correlate to Predict Safer Opioid Analgesics,"Schmid,CL",10.1016/j.cell.2017.10.035,29149605,2017,469.21,5.8,3,1,4,41.03
